Year,Medals,GDP,Population,Is_Host,Is_Host_Close_Center,Is_Host_Close_GMT1,Is_Host_Close_Main,Is_Host_Close_West,Is_Host_Close_Wide,Is_Communist,NOC,Is_Host_Pre,Is_Host_Post
1972,0.0,3451.0,2263.554,False,False,False,False,False,False,True,ALB,False,True
1992,0.0,2841.76516466455,3077.55,False,False,False,False,False,False,True,ALB,False,False
1996,0.0,3965.68531531917,3144.19,False,False,False,False,False,False,True,ALB,False,False
2000,0.0,4808.47961481352,3064.76,False,False,False,False,False,False,True,ALB,False,False
2004,0.0,6419.87039572498,3013.55,False,False,False,False,False,False,True,ALB,False,False
2008,0.0,8522.12984128861,2934.27,False,False,False,False,False,False,True,ALB,False,False
2012,0.0,9634.33370462354,2887.57,False,False,False,False,False,False,True,ALB,False,False
2016,0.0,10547.2552096775,2863.37,False,False,False,False,False,False,True,ALB,False,False
2024,2.0,14485.629337091434,2377.128,False,False,False,False,False,False,True,ALB,True,False
1964,0.0,2879.0,11612.858,False,False,False,False,False,False,False,ALG,False,True
1968,0.0,3151.0,13146.267,False,False,False,False,False,False,False,ALG,False,False
1972,0.0,3746.0,14760.787,False,False,False,False,False,False,False,ALG,False,False
1980,0.0,5024.0,18806.061,False,False,False,False,False,False,False,ALG,False,False
1984,2.0,5361.0,21340.546,False,False,False,False,False,False,False,ALG,False,False
1988,0.0,4850.0,23880.766,False,False,False,False,False,False,False,ALG,False,False
1992,2.0,4850.22333074477,26386.97,False,False,False,False,False,False,False,ALG,False,False
1996,3.0,5451.63444208551,28721.5,False,False,False,False,False,False,False,ALG,False,False
2000,5.0,6834.55387976764,30514.67,False,False,False,False,False,False,False,ALG,False,False
2004,0.0,9182.29418389124,32320.2,False,False,False,False,False,False,False,ALG,False,False
2008,2.0,11475.0024058251,34480.04,False,False,False,False,False,False,False,ALG,False,False
2012,1.0,13392.9447019401,37214.94,False,False,False,False,False,False,False,ALG,False,False
2016,2.0,14198.2727612004,40087.3,False,False,False,False,False,False,False,ALG,False,False
2024,3.0,14164.049475313064,46814.308,False,False,False,False,False,False,False,ALG,True,False
1980,0.0,1532.0,6743.08,False,False,False,False,False,False,False,ANG,False,True
1988,0.0,1360.0,8023.39,False,False,False,False,False,False,False,ANG,False,False
1992,0.0,1389.32948669997,8898.84,False,False,False,False,False,False,False,ANG,False,False
1996,0.0,1533.98393133996,10312.91,False,False,False,False,False,False,False,ANG,False,False
2000,0.0,2013.63622951894,11676.48,False,False,False,False,False,False,False,ANG,False,False
2004,0.0,3064.29865043472,13480.16,False,False,False,False,False,False,False,ANG,False,False
2008,0.0,6743.74819580277,15657.93,False,False,False,False,False,False,False,ANG,False,False
2012,0.0,8376.94607723474,18201.96,False,False,False,False,False,False,False,ANG,False,False
2016,0.0,7819.14730305939,21097.59,False,False,False,False,False,False,False,ANG,True,False
1900,0.0,4583.0,4693.0,False,False,False,False,False,False,False,ARG,False,True
1908,0.0,5829.0,6341.0,False,False,False,False,False,False,False,ARG,False,False
1920,0.0,5536.0,8861.0,False,False,False,False,False,False,False,ARG,False,False
1924,6.0,6464.0,10054.0,False,False,False,False,False,False,False,ARG,False,False
1928,7.0,6840.0,11282.0,False,False,False,False,False,False,False,ARG,False,False
1932,4.0,5614.0,12402.0,False,False,False,False,False,False,False,ARG,False,False
1936,7.0,6236.0,13260.0,False,False,False,False,False,False,False,ARG,False,False
1948,7.0,8372.0,16307.0,False,False,False,False,False,False,False,ARG,False,False
1952,5.0,7519.0,17876.956,False,False,False,False,False,False,False,ARG,False,False
1956,2.0,8424.0,19271.511,False,False,False,False,False,False,False,ARG,False,False
1960,2.0,8861.0,20616.009,False,False,False,False,False,False,False,ARG,False,False
1964,1.0,9446.0,21949.244,False,False,False,False,False,False,False,ARG,False,False
1968,2.0,10485.0,23260.514,False,False,False,False,False,False,False,ARG,False,False
1972,1.0,12170.0,24779.799,False,False,False,False,False,False,False,ARG,False,False
1976,0.0,12696.0,26531.28,False,False,False,False,False,False,False,ARG,False,False
1984,0.0,11837.0,30231.0,False,False,False,False,False,False,False,ARG,False,False
1988,2.0,11244.0,32099.0,False,False,False,False,False,False,False,ARG,False,False
1992,1.0,12267.0835867812,33967.31,False,False,False,False,False,False,False,ARG,False,False
1996,3.0,13715.2268187077,35683.44,False,False,False,False,False,False,False,ARG,False,False
2000,4.0,14368.9427373623,37336.15,False,False,False,False,False,False,False,ARG,False,False
2004,6.0,14183.225137777,38799.8,False,False,False,False,False,False,False,ARG,False,False
2008,6.0,18520.3040835795,40342.61,False,False,False,False,False,False,False,ARG,False,False
2012,4.0,19573.9631854518,42359.71,False,False,False,False,False,False,False,ARG,False,False
2016,4.0,18819.6428869525,44244.69,False,False,False,False,False,False,False,ARG,False,False
2020,3.0,15975.8387725535,46057.94,False,False,False,False,False,False,False,ARG,False,False
2024,3.0,17600.029657416228,45696.159,False,False,False,False,False,False,False,ARG,True,False
1996,2.0,4811.48954701875,2985.18,False,False,False,False,False,False,False,ARM,False,True
2000,1.0,5139.82550006292,2966.02,False,False,False,False,False,False,False,ARM,False,False
2004,0.0,7229.6482263198,2953.25,False,False,False,False,False,False,False,ARM,False,False
2008,6.0,10080.8128333688,2943.46,False,False,False,False,False,False,False,ARM,False,False
2012,3.0,9076.43308146957,2934.42,False,False,False,False,False,False,False,ARM,False,False
2016,4.0,10113.0505064223,2919.23,False,False,False,False,False,False,False,ARM,False,False
2020,4.0,11546.175309736,2890.86,False,False,False,False,False,False,False,ARM,False,False
2024,4.0,15533.8797315508,3033.5,False,False,False,False,False,False,False,ARM,True,False
1896,3.0,5874.0,3523.0,False,False,False,False,False,False,False,AUS,False,True
1900,6.0,6397.0,3741.0,False,False,False,False,False,False,False,AUS,False,False
1904,4.0,6846.0,3946.0,False,False,False,False,False,False,False,AUS,False,False
1906,3.0,7184.0,4062.0,False,False,False,False,False,False,False,AUS,False,False
1920,3.0,7597.0,5358.0,False,False,False,False,False,False,False,AUS,False,False
1924,6.0,8635.0,5819.0,False,False,False,False,False,False,False,AUS,False,False
1928,4.0,8690.0,6304.0,False,False,False,False,False,False,False,AUS,False,False
1932,5.0,7275.0,6579.0,False,False,False,False,False,False,False,AUS,False,False
1936,1.0,8792.0,6783.0,False,False,False,False,False,False,False,AUS,False,False
1948,13.0,11105.0,7715.0,False,False,False,False,False,False,False,AUS,False,False
1952,11.0,11824.0,8691.212,False,False,False,False,False,False,False,AUS,True,False
1956,35.0,12924.0,9500.606,True,False,False,False,False,False,False,AUS,False,False
1960,22.0,14013.0,10361.273,False,False,False,False,False,False,False,AUS,False,True
1964,18.0,15699.0,11218.304,False,False,False,False,False,False,False,AUS,False,False
1968,17.0,17770.0,12101.66,False,False,False,False,False,False,False,AUS,False,False
1972,17.0,19772.0,13177.0,False,False,False,False,False,False,False,AUS,False,False
1976,5.0,21613.0,13915.5,False,False,False,False,False,False,False,AUS,False,False
1980,9.0,22972.0,14615.9,False,False,False,False,False,False,False,AUS,False,False
1984,24.0,24009.0,15510.0,False,False,False,False,False,False,False,AUS,False,False
1988,14.0,26702.0,16400.0,False,False,False,False,False,False,False,AUS,False,False
1992,27.0,27560.1782773384,17366.86,False,False,False,False,False,False,False,AUS,False,False
1996,41.0,31740.4697474047,18108.29,False,False,False,False,False,False,False,AUS,True,False
2000,58.0,36603.0449959447,18907.15,True,False,False,False,False,False,False,AUS,False,False
2004,50.0,40887.725336397,19805.27,False,False,False,False,False,False,False,AUS,False,True
2008,46.0,44421.6404707281,21113.35,False,False,False,False,False,False,False,AUS,False,False
2012,35.0,47045.1294679427,22588.16,False,False,False,False,False,False,False,AUS,False,False
2016,29.0,48675.1353283578,24036.24,False,False,False,False,False,False,False,AUS,False,False
2020,46.0,48268.9450765119,25529.04,False,False,False,False,False,False,False,AUS,False,False
2024,53.0,52287.74094671988,27196.812,False,False,False,False,False,False,False,AUS,True,False
1896,5.0,4305.0,5739.0,False,False,False,False,False,True,False,AUT,False,True
1900,6.0,4594.0,5973.0,False,False,True,False,False,True,False,AUT,False,False
1904,4.0,4712.0,6228.0,False,False,False,False,False,False,False,AUT,False,False
1906,9.0,5062.0,6357.0,False,False,False,False,False,False,False,AUT,False,False
1908,1.0,5292.0,6485.0,False,False,False,False,False,True,False,AUT,False,False
1912,4.0,5587.0,6724.0,False,False,False,False,False,False,False,AUT,False,False
1924,4.0,5042.0,6562.0,False,False,True,False,False,True,False,AUT,False,False
1928,4.0,5829.0,6643.0,False,False,True,False,False,True,False,AUT,False,False
1932,5.0,4686.0,6725.0,False,False,False,False,False,False,False,AUT,False,False
1936,17.0,4774.0,6758.0,False,True,True,False,False,True,False,AUT,False,False
1948,8.0,4406.0,6956.0,False,False,False,False,False,True,False,AUT,False,False
1952,2.0,6323.0,6927.772,False,False,False,False,False,False,False,AUT,False,False
1956,2.0,8603.0,6952.359,False,False,False,False,False,False,False,AUT,False,False
1960,2.0,10391.0,7047.437,False,False,True,False,False,True,False,AUT,False,False
1964,0.0,12062.0,7223.801,False,False,False,False,False,False,False,AUT,False,False
1968,4.0,13742.0,7415.403,False,False,False,False,False,False,False,AUT,False,False
1972,3.0,17169.0,7544.201,False,True,True,False,False,True,False,AUT,False,False
1976,1.0,19448.0,7565.525,False,False,False,False,False,False,False,AUT,False,False
1980,4.0,21932.0,7549.433,False,False,False,False,False,False,False,AUT,False,False
1984,3.0,23016.0,7554.132,False,False,False,False,False,False,False,AUT,False,False
1988,1.0,25112.0,7599.791,False,False,False,False,False,False,False,AUT,False,False
1992,2.0,28072.4403464979,7886.77,False,False,True,False,False,True,False,AUT,False,False
1996,3.0,30413.1566935755,8005.77,False,False,False,False,False,False,False,AUT,False,False
2000,3.0,34796.259482554,8058.63,False,False,False,False,False,False,False,AUT,False,False
2004,7.0,36957.1122496145,8217.43,False,False,False,False,False,True,False,AUT,False,False
2008,3.0,40964.793352369,8370.42,False,False,False,False,False,False,False,AUT,False,False
2012,0.0,41540.9419379778,8475.81,False,False,False,False,False,True,False,AUT,False,False
2016,1.0,41545.4987022567,8791.15,False,False,False,False,False,False,False,AUT,False,False
2020,7.0,40503.0408055729,8969.23,False,False,False,False,False,False,False,AUT,False,False
2024,5.0,42521.976527610634,9177.982,False,False,True,False,False,True,False,AUT,True,False
1996,1.0,3074.21973457034,7815.44,False,False,False,False,False,False,False,AZE,False,True
2000,3.0,4214.88886074828,8127.31,False,False,False,False,False,False,False,AZE,False,False
2004,5.0,5971.47460310057,8391.14,False,False,False,False,False,False,False,AZE,False,False
2008,7.0,14072.6265772429,8749.61,False,False,False,False,False,False,False,AZE,False,False
2012,10.0,16364.5322162617,9117.06,False,False,False,False,False,False,False,AZE,False,False
2016,18.0,16770.8504902045,9481.38,False,False,False,False,False,False,False,AZE,False,False
2020,7.0,16189.5110466338,9802.49,False,False,False,False,False,False,False,AZE,False,False
2024,7.0,18540.495214017723,10202.83,False,False,False,False,False,False,False,AZE,True,False
1984,0.0,918.0,96954.796,False,False,False,False,False,False,False,BAN,False,True
1988,0.0,964.0,106283.666,False,False,False,False,False,False,False,BAN,False,False
1992,0.0,1062.46039963364,116169.16,False,False,False,False,False,False,False,BAN,False,False
1996,0.0,1234.08406379444,125622.62,False,False,False,False,False,False,False,BAN,False,False
2000,0.0,1485.30922045797,135207.06,False,False,False,False,False,False,False,BAN,False,False
2004,0.0,1812.62466142731,143644.05,False,False,False,False,False,False,False,BAN,False,False
2008,0.0,2321.05045875432,150561.73,False,False,False,False,False,False,False,BAN,False,False
2012,0.0,2914.04877948998,157326.34,False,False,False,False,False,False,False,BAN,False,False
2016,0.0,3598.51033883852,163938.02,False,False,False,False,False,False,False,BAN,True,False
1968,0.0,8429.0,240.0,False,False,False,False,False,False,False,BAR,False,True
1972,0.0,10567.0,242.0,False,False,False,False,False,False,False,BAR,False,False
1976,0.0,10222.0,248.0,False,False,False,False,False,False,False,BAR,False,False
1984,0.0,11772.0,256.0,False,False,False,False,False,False,False,BAR,False,False
1988,0.0,13087.0,260.0,False,False,False,False,False,False,False,BAR,False,False
1992,0.0,11427.2665353867,265.0,False,False,False,False,False,False,False,BAR,False,False
1996,0.0,11760.8254305884,269.0,False,False,False,False,False,False,False,BAR,False,False
2000,1.0,12600.0225899117,274.0,False,False,False,False,False,False,False,BAR,False,False
2004,0.0,12078.7354449274,279.0,False,False,False,False,False,False,False,BAR,False,False
2008,0.0,12786.1073702401,283.0,False,False,False,False,False,False,False,BAR,False,False
2012,0.0,11860.0,288.0,False,False,False,False,False,False,False,BAR,False,False
2016,0.0,12124.6936181215,291.0,False,False,False,False,False,False,False,BAR,True,False
1996,1.0,824.511593429085,5815.0,False,False,False,False,False,False,False,BDI,False,True
2000,0.0,739.760916340808,6282.0,False,False,False,False,False,False,False,BDI,False,False
2004,0.0,709.737212679528,7167.0,False,False,False,False,False,False,False,BDI,False,False
2008,0.0,708.678590044511,8318.0,False,False,False,False,False,False,False,BDI,False,False
2012,0.0,727.0,9748.0,False,False,False,False,False,False,False,BDI,False,False
2016,1.0,704.635026920074,10721.0,False,False,False,False,False,False,False,BDI,True,False
1900,18.0,5947.0,6719.0,False,False,True,False,True,True,False,BEL,False,True
1906,7.0,6244.0,7258.0,False,False,False,False,False,False,False,BEL,False,False
1908,8.0,6269.0,7411.0,False,False,False,False,False,True,False,BEL,False,False
1912,6.0,6704.0,7590.0,False,False,False,False,False,False,False,BEL,True,False
1920,42.0,6315.0,7552.0,True,False,False,False,False,False,False,BEL,False,False
1924,13.0,7393.0,7707.0,False,False,True,False,True,True,False,BEL,False,True
1928,3.0,8191.0,7968.0,False,False,True,False,True,True,False,BEL,False,False
1932,1.0,7343.0,8186.0,False,False,False,False,False,False,False,BEL,False,False
1936,3.0,7831.0,8315.0,False,False,True,False,False,True,False,BEL,False,False
1948,7.0,8008.0,8557.0,False,False,False,False,False,True,False,BEL,False,False
1952,4.0,9035.0,8730.405,False,False,False,False,False,False,False,BEL,False,False
1956,2.0,10237.0,8923.845,False,False,False,False,False,False,False,BEL,False,False
1960,4.0,11081.0,9118.7,False,False,True,False,False,True,False,BEL,False,False
1964,3.0,13295.0,9367.0,False,False,False,False,False,False,False,BEL,False,False
1968,2.0,15009.0,9589.8,False,False,False,False,False,False,False,BEL,False,False
1972,2.0,18336.0,9709.1,False,False,True,False,False,True,False,BEL,False,False
1976,6.0,20916.0,9811.0,False,False,False,False,False,False,False,BEL,False,False
1980,1.0,23060.0,9846.8,False,False,False,False,False,False,False,BEL,False,False
1984,4.0,23644.0,9855.3,False,False,False,False,False,False,False,BEL,False,False
1988,2.0,25905.0,9884.0,False,False,False,False,False,False,False,BEL,False,False
1992,3.0,28199.5737762424,10048.32,False,False,True,False,False,True,False,BEL,False,False
1996,6.0,29820.2994882708,10158.33,False,False,False,False,False,False,False,BEL,False,False
2000,5.0,33719.7698385542,10252.35,False,False,False,False,False,False,False,BEL,False,False
2004,3.0,35740.3524626094,10422.37,False,False,False,False,False,True,False,BEL,False,False
2008,2.0,38117.3484155223,10711.41,False,False,False,False,False,False,False,BEL,False,False
2012,3.0,38173.2339164272,11108.46,False,False,False,False,False,True,False,BEL,False,False
2016,6.0,39456.8633726728,11332.49,False,False,False,False,False,False,False,BEL,False,False
2020,7.0,38763.4425749273,11545.52,False,False,False,False,False,False,False,BEL,False,False
2024,10.0,42398.463282442644,11858.61,False,False,True,False,True,True,False,BEL,True,False
1972,0.0,1640.0,2791.434,False,False,False,False,False,False,False,BEN,False,True
1980,0.0,1691.0,3510.052,False,False,False,False,False,False,False,BEN,False,False
1984,0.0,1809.0,3978.703,False,False,False,False,False,False,False,BEN,False,False
1988,0.0,1780.0,4517.238,False,False,False,False,False,False,False,BEN,False,False
1992,0.0,1790.53006580995,5143.543,False,False,False,False,False,False,False,BEN,False,False
1996,0.0,1840.48584407706,5873.704,False,False,False,False,False,False,False,BEN,False,False
2000,0.0,1908.93662092612,6677.134,False,False,False,False,False,False,False,BEN,False,False
2004,0.0,1923.71929539071,7589.367,False,False,False,False,False,False,False,BEN,False,False
2008,0.0,1920.30605578009,8602.647,False,False,False,False,False,False,False,BEN,False,False
2012,0.0,1867.0,9805.0,False,False,False,False,False,False,False,BEN,False,False
2016,0.0,2061.90358138439,11220.072,False,False,False,False,False,False,False,BEN,True,False
1992,0.0,3830.21906094418,4233.15,False,False,False,False,False,False,False,BIH,False,True
1996,0.0,4915.32505589752,3648.74,False,False,False,False,False,False,False,BIH,False,False
2000,0.0,7082.03527219474,3901.38,False,False,False,False,False,False,False,BIH,False,False
2004,0.0,7857.37828637402,3974.55,False,False,False,False,False,False,False,BIH,False,False
2008,0.0,9199.26167960717,3986.91,False,False,False,False,False,False,False,BIH,False,False
2012,0.0,8894.93140141553,3976.54,False,False,False,False,False,False,False,BIH,False,False
2016,0.0,9966.36592048597,3957.16,False,False,False,False,False,False,False,BIH,True,False
1996,15.0,7128.35465388673,10171.23,False,False,False,False,False,False,True,BLR,False,True
2000,17.0,9110.97946126182,10033.95,False,False,False,False,False,False,True,BLR,False,False
2004,13.0,11615.6855851322,9856.19,False,False,False,False,False,False,True,BLR,False,False
2008,18.0,16223.9968078839,9712.59,False,False,False,False,False,False,True,BLR,False,False
2012,12.0,18245.0075205127,9643.21,False,False,False,False,False,False,True,BLR,False,False
2016,9.0,17701.9593168985,9564.17,False,False,False,False,False,False,True,BLR,False,False
2020,7.0,19053.1570205092,9469.35,False,False,False,False,False,False,True,BLR,True,False
1936,0.0,2230.0,2569.0,False,False,False,False,False,False,False,BOL,False,True
1964,0.0,2809.0,3764.067,False,False,False,False,False,False,False,BOL,False,False
1968,0.0,3314.0,4139.069,False,False,False,False,False,False,False,BOL,False,False
1972,0.0,3602.0,4565.872,False,False,False,False,False,False,False,BOL,False,False
1976,0.0,4219.0,4955.744,False,False,False,False,False,False,False,BOL,False,False
1984,0.0,3561.0,5834.293,False,False,False,False,False,False,False,BOL,False,False
1988,0.0,3386.0,6283.164,False,False,False,False,False,False,False,BOL,False,False
1992,0.0,3592.13672847707,6893.45,False,False,False,False,False,False,False,BOL,False,False
1996,0.0,3959.44524890498,7518.77,False,False,False,False,False,False,False,BOL,False,False
2000,0.0,4173.54945562718,8176.79,False,False,False,False,False,False,False,BOL,False,False
2004,0.0,4330.55577332936,8894.52,False,False,False,False,False,False,False,BOL,False,False
2008,0.0,4924.03232286497,9646.69,False,False,False,False,False,False,False,BOL,False,False
2012,0.0,5503.90836808894,10397.21,False,False,False,False,False,False,False,BOL,False,False
2016,0.0,6337.79861292775,11118.04,False,False,False,False,False,False,False,BOL,True,False
1980,0.0,2348.0,900.476,False,False,False,False,False,False,False,BOT,False,True
1984,0.0,3124.0,1043.396,False,False,False,False,False,False,False,BOT,False,False
1988,0.0,3920.0,1188.941,False,False,False,False,False,False,False,BOT,False,False
1992,0.0,5733.63002125501,1343.39,False,False,False,False,False,False,False,BOT,False,False
1996,0.0,6647.7675526706,1514.71,False,False,False,False,False,False,False,BOT,False,False
2000,0.0,8044.14204336772,1664.69,False,False,False,False,False,False,False,BOT,False,False
2004,0.0,9329.50921397854,1792.27,False,False,False,False,False,False,False,BOT,False,False
2008,0.0,12385.1497252572,1922.82,False,False,False,False,False,False,False,BOT,False,False
2012,1.0,13134.4063195563,2056.8,False,False,False,False,False,False,False,BOT,False,False
2016,0.0,14752.1886065497,2193.52,False,False,False,False,False,False,False,BOT,False,False
2020,1.0,14162.6851908202,2330.81,False,False,False,False,False,False,False,BOT,False,False
2024,2.0,15844.29978507571,2521.139,False,False,False,False,False,False,False,BOT,True,False
1900,0.0,874.0,17984.0,False,False,False,False,False,False,False,BRA,False,True
1920,3.0,1242.0,27404.0,False,False,False,False,False,False,False,BRA,False,False
1924,0.0,1320.0,29723.0,False,False,False,False,False,False,False,BRA,False,False
1932,0.0,1312.0,34957.0,False,False,False,False,False,False,False,BRA,False,False
1936,0.0,1591.0,37911.0,False,False,False,False,False,False,False,BRA,False,False
1948,1.0,2096.0,49590.0,False,False,False,False,False,False,False,BRA,False,False
1952,3.0,2377.0,56602.56,False,False,False,False,False,False,False,BRA,False,False
1956,1.0,2672.0,63631.992,False,False,False,False,False,False,False,BRA,False,False
1960,2.0,3398.0,71694.81,False,False,False,False,False,False,False,BRA,False,False
1964,1.0,3637.0,80666.939,False,False,False,False,False,False,False,BRA,False,False
1968,3.0,4050.0,90569.084,False,False,False,False,False,False,False,BRA,False,False
1972,2.0,5480.0,100874.0,False,False,False,False,False,False,False,BRA,False,False
1976,2.0,7079.0,111603.0,False,False,False,False,False,False,False,BRA,False,False
1980,4.0,8249.0,123020.0,False,False,False,False,False,False,False,BRA,False,False
1984,8.0,7438.0,134699.0,False,False,False,False,False,False,False,BRA,False,False
1988,6.0,8230.0,145873.0,False,False,False,False,False,False,False,BRA,False,False
1992,3.0,7812.79425539626,156388.15,False,False,False,False,False,False,False,BRA,False,False
1996,15.0,9124.5160690394,166624.17,False,False,False,False,False,False,False,BRA,False,False
2000,12.0,9834.4244366632,176901.86,False,False,False,False,False,False,False,BRA,False,False
2004,10.0,10949.6601198874,186165.41,False,False,False,False,False,False,False,BRA,False,False
2008,16.0,13164.0113425742,194457.64,False,False,False,False,False,False,False,BRA,False,False
2012,17.0,14985.4983398531,201894.14,False,False,False,False,False,False,False,BRA,True,False
2016,19.0,13990.6467728271,208859.27,True,False,False,False,False,False,False,BRA,False,False
2020,21.0,13685.925743511,215577.48,False,False,False,False,False,False,False,BRA,False,True
2024,20.0,15506.70533322681,211998.573,False,False,False,False,False,False,False,BRA,True,False
1984,0.0,7264.0,408.282,False,False,False,False,False,False,False,BRN,False,True
1988,0.0,6802.0,469.484,False,False,False,False,False,False,False,BRN,False,False
1992,0.0,7993.89275633257,532.49,False,False,False,False,False,False,False,BRN,False,False
1996,0.0,11640.8213531142,590.34,False,False,False,False,False,False,False,BRN,False,False
2000,0.0,17021.7223794001,648.13,False,False,False,False,False,False,False,BRN,False,False
2004,0.0,23389.602406732,839.41,False,False,False,False,False,False,False,BRN,False,False
2008,0.0,30612.4978133559,1095.92,False,False,False,False,False,False,False,BRN,False,False
2012,1.0,36711.3916621356,1235.51,False,False,False,False,False,False,False,BRN,False,False
2016,2.0,38805.3906548486,1364.59,False,False,False,False,False,False,False,BRN,False,False
2020,1.0,36890.5029525378,1489.2,False,False,False,False,False,False,False,BRN,False,False
2024,4.0,39536.998536968415,1588.67,False,False,False,False,False,False,False,BRN,True,False
1924,0.0,1635.0,5476.0,False,False,False,False,False,False,False,BUL,False,True
1928,0.0,1934.0,5873.0,False,False,False,False,False,False,False,BUL,False,False
1932,0.0,1943.0,6186.0,False,False,False,False,False,False,False,BUL,False,False
1936,0.0,2209.0,6469.0,False,False,False,False,False,False,False,BUL,False,False
1952,1.0,3017.0,7274.9,False,False,False,False,False,False,False,BUL,False,False
1956,5.0,3392.0,7575.8,False,False,False,False,False,False,False,BUL,False,False
1960,7.0,4642.0,7867.374,False,False,False,False,False,False,False,BUL,False,False
1964,10.0,5829.0,8144.339,False,False,False,False,False,False,False,BUL,False,False
1968,9.0,6963.0,8369.603,False,False,False,False,False,False,False,BUL,False,False
1972,21.0,8145.0,8576.2,False,False,False,False,False,False,False,BUL,False,False
1976,22.0,9535.0,8755.037,False,False,False,False,False,False,False,BUL,False,False
1980,41.0,9634.0,8843.528,False,False,False,False,False,False,False,BUL,False,False
1988,35.0,10098.0,8982.025,False,False,False,False,False,False,False,BUL,False,False
1992,16.0,7846.11595075794,8658.51,False,False,False,False,False,False,False,BUL,False,False
1996,15.0,7901.12362510364,8241.39,False,False,False,False,False,False,False,BUL,False,False
2000,13.0,8410.7949775813,8051.53,False,False,False,False,False,False,False,BUL,False,False
2004,12.0,10853.7851534274,7668.17,False,False,False,False,False,False,False,BUL,False,False
2008,5.0,14761.7147267543,7512.7,False,False,False,False,False,False,False,BUL,False,False
2012,2.0,15314.524722925,7199.8,False,False,False,False,False,False,False,BUL,False,False
2016,3.0,16795.8232850053,7024.31,False,False,False,False,False,False,False,BUL,False,False
2020,6.0,18203.8329720928,6833.33,False,False,False,False,False,False,False,BUL,False,False
2024,7.0,21727.50180187113,6441.421,False,False,False,False,False,False,False,BUL,True,False
1972,0.0,1253.0,5433.886,False,False,False,False,False,False,False,BUR,False,True
1988,0.0,1403.0,7833.491,False,False,False,False,False,False,False,BUR,False,False
1992,0.0,1264.99198183127,8942.78,False,False,False,False,False,False,False,BUR,False,False
1996,0.0,1255.77492223312,10269.4,False,False,False,False,False,False,False,BUR,False,False
2000,0.0,1275.48190817945,11405.08,False,False,False,False,False,False,False,BUR,False,False
2004,0.0,1268.68662703978,13177.75,False,False,False,False,False,False,False,BUR,False,False
2008,0.0,1315.45371606898,14721.63,False,False,False,False,False,False,False,BUR,False,False
2012,0.0,1387.61705538104,16562.91,False,False,False,False,False,False,False,BUR,False,False
2016,0.0,1500.02350201851,18620.83,False,False,False,False,False,False,False,BUR,False,False
2020,1.0,1638.82788641917,20787.68,False,False,False,False,False,False,False,BUR,True,False
1968,0.0,1435.0,1763.0,False,False,False,False,False,False,False,CAF,False,True
1984,0.0,1146.0,2629.0,False,False,False,False,False,False,False,CAF,False,False
1988,0.0,1073.0,2917.0,False,False,False,False,False,False,False,CAF,False,False
1992,0.0,965.193376349712,3267.0,False,False,False,False,False,False,False,CAF,False,False
1996,0.0,885.886400596378,3622.0,False,False,False,False,False,False,False,CAF,False,False
2000,0.0,963.946180555058,3980.0,False,False,False,False,False,False,False,CAF,False,False
2004,0.0,853.182021590341,4289.0,False,False,False,False,False,False,False,CAF,False,False
2008,0.0,901.851345375175,4641.0,False,False,False,False,False,False,False,CAF,False,False
2012,0.0,916.0,5057.0,False,False,False,False,False,False,False,CAF,False,False
2016,0.0,592.923451618686,5507.0,False,False,False,False,False,False,False,CAF,True,False
1956,0.0,912.0,5183.86,False,False,False,False,False,False,False,CAM,False,True
1964,0.0,1074.0,6426.971,False,False,False,False,False,False,False,CAM,False,False
1972,0.0,920.0,7452.24,False,False,False,False,False,False,False,CAM,False,False
1996,0.0,1450.52512336638,11453.51,False,False,False,False,False,False,False,CAM,False,False
2000,0.0,1659.08908983484,12317.24,False,False,False,False,False,False,False,CAM,False,False
2004,0.0,1965.87863893349,13076.05,False,False,False,False,False,False,False,CAM,False,False
2008,0.0,2482.00683128514,13807.93,False,False,False,False,False,False,False,CAM,False,False
2012,0.0,2649.30607812111,14479.59,False,False,False,False,False,False,False,CAM,False,False
2016,0.0,3312.08149190508,15238.38,False,False,False,False,False,False,False,CAM,True,False
1900,2.0,4640.0,5457.0,False,False,False,False,False,False,False,CAN,False,True
1904,6.0,5228.0,5994.0,False,False,False,False,False,False,False,CAN,False,False
1906,2.0,6130.0,6282.0,False,False,False,False,False,False,False,CAN,False,False
1908,16.0,5694.0,6813.0,False,False,False,False,False,False,False,CAN,False,False
1912,8.0,6977.0,7602.0,False,False,False,False,False,False,False,CAN,False,False
1920,9.0,6154.0,8798.0,False,False,False,False,False,False,False,CAN,False,False
1924,4.0,6339.0,9394.0,False,False,False,False,False,False,False,CAN,False,False
1928,15.0,8244.0,10107.0,False,False,False,False,False,False,False,CAN,False,False
1932,16.0,5852.0,10794.0,False,False,False,False,False,False,False,CAN,False,False
1936,9.0,6574.0,11243.0,False,False,False,False,False,False,False,CAN,False,False
1948,4.0,11261.0,13180.0,False,False,False,False,False,False,False,CAN,False,False
1952,3.0,12486.0,14785.584,False,False,False,False,False,False,False,CAN,False,False
1956,6.0,13791.0,16445.087,False,False,False,False,False,False,False,CAN,False,False
1960,1.0,13952.0,18266.765,False,False,False,False,False,False,False,CAN,False,False
1964,4.0,15938.0,19711.053,False,False,False,False,False,False,False,CAN,False,False
1968,5.0,18297.0,21143.1,False,False,False,False,False,False,False,CAN,False,False
